id,blog_date,blog_title,flag,social_media,post_text,post_date,blog_check,blog_conclusion,post_view,post_likes,post_comment,post_share,post_url,archive_url,blog_url,thumbnail
946,09/07/2025,"Kiriman Rudal dari Iran ke Tel Aviv, Israel",SALAH,Twitter,“paket free iran Otw telaviv”,09/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/09/salah-kiriman-rudal-dari-iran-ke-tel-aviv-israel,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Light-Background-2-678x381.png
947,26/03/2025,Ketua DPR Puan Maharani Tolak RUU Perampasan Aset,SALAH,Twitter,"“RUU Perampasan Aset Di Tolak Oleh DPR RI
Presiden Prabowo Meminta RUU Perampasan Aset Di Sahkan Menjadi RUU Namun Tetapi DPR RI Menolak RUU Perampasan Aset, Ada Apa Dengan DPR RI Menolak RUU Perampasan Aset?
Apa Harapan Kalian Untuk DPR?”",26/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/26/salah-ketua-dpr-puan-maharani-tolak-ruu-perampasan-aset,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/Screenshot-1905-678x381.png
948,07/11/2025,Tengah Malam KPK Periksa Puan Maharani dan Petinggi PDIP,SALAH,Twitter,"“MEGAWATI DESAK KPK DIBUBARKAN!!
Tengah malam KPK periksa Puan dan petinggi PDIP, Prabowo tegas ancam bubarkan PARTAI KORUP !!
Apa Komentar Kalian Gaes?”",07/11/2025,,,0,0,0,0,https://turnbackhoax.id/2025/11/07/salah-tengah-malam-kpk-periksa-puan-maharani-dan-petinggi-pdip,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/11/image-38-678x381.png
949,05/08/2025,Kejaksaan dan Polisi Bakal Panggil Peserta Reuni UGM Angkatan Jokowi,SALAH,Twitter,"” Nah loe
Kejaksaan dan Polisi akan panggil semua yg hadir di Reuni UGM dgn Jokowi
Jika semua yang hadir bukan Alumni UGM bisa di Pidana diatas hukuman 8 thn penjara  ”",05/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/05/salah-kejaksaan-dan-polisi-bakal-panggil-peserta-reuni-ugm-angkatan-jokowi,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/HEADER-Light-Background-678x381.png
950,28/02/2025,"Video “Makanan Mengandung Babi, Gerai Mie Gacoan Disegel”",SALAH,Twitter,"“Ini contoh kasus, ketidakadilan kpd konsumen. Mie Gacoan disegel , infonya disebabkan mengandung🐖 Babi ?? Share…😁🙏”",28/02/2025,,,0,0,0,0,https://turnbackhoax.id/2025/02/28/salah-video-makanan-mengandung-babi-gerai-mie-gacoan-disegel,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/02/header-mie-gacoan-678x381.png
951,14/05/2025,Tautan “Pendaftaran Guru Sekolah Rakyat”,SALAH,Twitter,"“Pendaftaran Guru Sekolah Rakyat 2025 Resmi Dibuka! Pemerintah melalui Kementerian Sosial (Kemensos) dan Kementerian Pendidikan Dasar dan Menengah (Kemendikdasmen) meluncurkan Sekolah untuk Rakyat, sebuah program pendidikan khusus yang tidak hanya bertujuan memberikan akses belajar yang lebih luas tetapi juga mengajak masyarakat, khususnya para pendidik, untuk berperan aktif. proses rekrutmen untuk tenaga pengajar Guru Sekolah Rakyat resmi dibuka, memberikan kesempatan bagi para guru berdedikasi untuk mengabdikan diri dan membawa perubahan positif.”",14/05/2025,,,0,0,0,0,https://turnbackhoax.id/2025/05/14/penipuan-tautan-pendaftaran-guru-sekolah-rakyat,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/05/header-rekrutmen-sekolah-rakyat-678x381.png
952,19/11/2024,KPK Mau Dibekukan Prabowo kalau Gagal Kejar Koruptor dalam 100 Hari,SALAH,Twitter,"“Prabowo akan menambah anggaran untuk KPK, namun jika dalam 100 hari tidak bisa mengejar koruptor, KPK akan dibekukan sementara”",19/11/2024,,,0,0,0,0,https://turnbackhoax.id/2024/11/19/salah-kpk-mau-dibekukan-prabowo-kalau-gagal-kejar-koruptor-dalam-100-hari,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/11/II-678x381.jpg
953,06/12/2024,"Foto Kecelakaan Beruntun di Puncak Cisarua, Bogor",SALAH,Twitter,"Innalilahi, Kecelakaan Tabrakan Beruntun Di Puncak, Polisi Bantah Pengemudi BMW Pegawai KPK",06/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/06/salah-foto-kecelakaan-beruntun-di-puncak-cisarua-bogor,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-06-at-14.13.54-678x381.jpeg
954,24/08/2024,KASMUJO TIDAK MENGAKUI JOKOWI SEBAGAI MAHASISWA BIMBINGANNYA,SALAH,Twitter,"Dosen UGM pak Kasmojo yg di akui presiden
sebagi di dosen pembimbingnya, ternyatan pak Kasmojo tidak mengakui menjadi dosen pembimbing, pantas tak brani menunjukkan ijazah asli dalam sidang, ternyata bukan alumni UGM.
— 🇮🇩7464H4T1✍🇮🇩 (@H4T14K4LN4L42)",24/08/2024,,,0,0,0,0,https://turnbackhoax.id/2024/08/24/salah-kasmujo-tidak-mengakui-jokowi-sebagai-mahasiswa-bimbingannya,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/08/1000062402-678x381.jpg
955,23/09/2025,Rumah Kapolda Bali Digeruduk Massa,SALAH,Twitter,“Rumah Kapolda Bali Di gruduk masa”,23/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/23/salah-rumah-kapolda-bali-digeruduk-massa,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Dark-Background-13-678x381.png
956,17/04/2024,“Hari ketika Iran mengambil tindakan untuk menghancurkan pembunuh anak-anak #Palestina”,SALAH,Twitter,“Hari ketika Iran mengambil tindakan untuk menghancurkan pembunuh anak-anak #Palestina 🇵🇸(untuk penaklukan Quds) Perintah menyerang Israel akan dikeluarkan oleh Imam Mahdi penguasa Akhir Zaman sendiri dengan kuasa Allah.PalestinaPost”,17/04/2024,,,0,0,0,0,https://turnbackhoax.id/2024/04/17/salah-hari-ketika-iran-mengambil-tindakan-untuk-menghancurkan-pembunuh-anak-anak-palestina,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/04/douyin-mlrs-03-678x381.png
957,29/07/2025,"Video “Trump Lengser dari Kursi Presiden AS, Digantikan Obama”",SALAH,Twitter,"“OBAMA JADI PENGGANTI TRUMP
Setelah trum lengser dari presiden Amerika kini yang ditunjuk adalah Obama yang dinilai memenuhi standar yang layak, kemudian Obama pun berjanji akan membantu Palestina agar cepat merdeka.”",29/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/29/salah-video-trump-lengser-dari-kursi-presiden-as-digantikan-obama,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/Screenshot-1983-678x381.png
958,30/09/2025,Ojol Demo Kenaikan Pertalite,SALAH,Twitter,“ОJOL MENOLAK Kenaikan PERTALET. Sekang suda menggema di seluruh pojok kota”,30/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/30/salah-ojol-demo-kenaikan-pertalite,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Light-Background_20250930_103839_0000-678x381.png
959,20/01/2025,Prabowo Pecat Erick Thohir dari PSSI,SALAH,Twitter,” TERSIPU MALU DI ISTANA PRESIDEN. ERICK THOHIR DIPECAT SECARA TIDAK HORMAT. PRABOWO NYATAKAN KERAS ERICK THOHIR ANGKAT KAKI DARI KETUM PSSI”,20/01/2025,,,0,0,0,0,https://turnbackhoax.id/2025/01/20/salah-prabowo-pecat-erick-thohir-dari-pssi,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/01/Hoax-Erick-Thohir-dipecat-1-e1737357875514-678x381.jpg
960,14/11/2024,"RANS Entertainment Bikin Giveaway, Kepolisian RI dan Trans 7 Jadi Sponsor",SALAH,WhatsApp,"WAKTUNYA QUIS SAYA RAFFI AHMAD YANG JAWAB PERTANYAAN PADA GAMBAR DIBAWAH KITA TRANSFER 50JUTAUNTUK LINK WHATSAPP RANS ENTERTAINMENT  LANGSUNG KLIK LINK WHATSAPP YANG TERTERA DIBAWAH👇
https://wa[dot]me/message/RWV5R2HPSHAAB1",14/11/2024,,,0,0,0,0,https://turnbackhoax.id/2024/11/14/penipuan-rans-entertainment-bikin-giveaway-kepolisian-ri-dan-trans-7-jadi-sponsor,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/11/1-678x381.png
961,14/02/2025,Erick Thohir Naturalisasi Bintang Muda Real Madrid Arda Güler,SALAH,Twitter,SAYA INGIN BERMAIN DI PIALA DUNIA ERICK TOHIR SUDAH LAKUKAN SUMPAH WNI STRIKER REAL MADRID ARDA GULLER,14/02/2025,,,0,0,0,0,https://turnbackhoax.id/2025/02/14/salah-erick-thohir-naturalisasi-bintang-muda-real-madrid-arda-guler,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/02/12-678x381.png
962,08/09/2025,Verrell Bramasta Mengundurkan Diri dari DPR,SALAH,Twitter,"“VERREL BRAMASTA M3NGVNDURK4N DIR! DARI 4NGG0T4 DPR
“Saya tidak mau !kut – !kut4n makan u4ng h4r4m, Lebih b4!k saya mundur demi r4kyat terc!nta “
Net!zeeenn : Verrel tau g!mana sus4hnya r4kyat, jadi di4 lebih baik mem!l!h r4kyat dari pada kepent!nganprib4d!nya..”",08/09/2025,,,0,0,0,0,https://turnbackhoax.id/2025/09/08/salah-verrell-bramasta-mengundurkan-diri-dari-dpr,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Dark-Background-36-678x381.png
963,04/02/2025,"Makan Durian Usai Minum Obat, Warga Muntah Darah dan Meninggal",SALAH,Twitter,"“Kabar terakhir beliau meninggal dunia. Benarkah habis makan durian tidak boleh langsung makan obat?”
“hati hati jangan minum obat setelah makan durian.”",04/02/2025,,,0,0,0,0,https://turnbackhoax.id/2025/02/04/salah-makan-durian-usai-minum-obat-warga-muntah-darah-dan-meninggal,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/02/header-muntah-usai-makan-durian-678x381.png
964,15/08/2025,Menempelkan Dua Peniti Bisa Perkuat Sinyal Ponsel,SALAH,Twitter,“Cara memperkuat sinyal handphone”,15/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/15/salah-menempelkan-dua-peniti-bisa-perkuat-sinyal-ponsel,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/HEADER-Light-Background-4-678x381.png
965,25/06/2025,Virus yang Tertiup Angin Jadi Penyebab Bell’s Palsy,SALAH,Twitter,"“Bells Palsy itu karna virus yang penularannya dari angin, bisa angin malam/kipas atas AC. Dari hasil konsul dengan dr saraf pengyembuhannya diatas 75% tergantung dari cepatnya minum obat dan gejala nya.
Banyak yg komen rata2 mereka sembuh di 2-4 minggu setelah pengobatan. Ada yang sembuh total dan ada juga yang tidak 100% sembuh. Juga ada yang sampe bertahun tahun belum sembuh 🥺”",25/06/2025,,,0,0,0,0,https://turnbackhoax.id/2025/06/25/salah-virus-yang-tertiup-angin-jadi-penyebab-bells-palsy,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/06/HEADER-Light-Background-9-678x381.png
966,21/06/2024,“Perundungan Ustads yang sedang pengajian Bantu sebarkan tangkap PKI”,SALAH,Twitter,“Perundungan terhadap Ustads yg sdg pengajisn.Hayoloh Bantu sebarkan mudah2ndi tangkap ini PKITolong cari info lokasi kejadian dimana.JANGAN SAMPAI HAL INI MELUAS dan Sampai ke Nasib kita Semua…”,21/06/2024,,,0,0,0,0,https://turnbackhoax.id/2024/06/21/salah-perundungan-ustads-yang-sedang-pengajian-bantu-sebarkan-tangkap-pki,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/06/pahang-attack-03-678x381.png
967,22/12/2024,Video “TNI Amankan Polisi Perampas Uang Pengendara Motor”,SALAH,Twitter,“Gampar!!! DUA oknum polisi digelandang prajurit TNI karena tertangkap tangan merampas uang pemotor saat pemotor itu ditilang”,22/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/22/salah-video-tni-amankan-polisi-perampas-uang-pengendara-motor,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/WhatsApp-Image-2024-12-22-at-13.37.03-678x381.jpeg
968,14/07/2025,Detik-Detik Langit Israel Memerah,SALAH,Twitter,"“Dalam video ini tampak terekam serangan udara atau rudal di malam hari yang mengarah ke sebuah area yang padat penduduk.
Terdengar juga suara panik dari seorang wanita, ini menandakan bahwa tempat tersebut tidak memiliki sistem peringatan dini atau tempat perlindungan sipil yang memadai.
Serangan ini adalah bentuk kekerasan simbolik sekaligus militeristik. selain itu, dari sisi emosional, kondisi seperti ini dapat mendorong kemarahan publik, kepanikan massal, dan bisa memicu reaksi radikal.
Gimana menurut kalian? 👀
Source: myuz_aa1
—
#iran #israel #fyp #social #conflict #war #sosiologifact #beritadunia”",14/07/2025,,,0,0,0,0,https://turnbackhoax.id/2025/07/14/salah-detik-detik-langit-israel-memerah,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/07/X-il-red-sky-HEADER-678x381.png
969,22/10/2024,Ada Kongkalikong Adik Prabowo dan Yusril di Balik Ekspor Pasir Laut,SALAH,Twitter,"KONGKALIKONG BUSUK TERBONGKAR !! TERNYATA ADIK PRABOWO DAN YUSRIL DIBALIK EKSPOR PASIR LAUT
BREAKING NEWS
KONGKALIKONG TERBONGKAR
ADIK PRABOWO & YUSRIL DIBALIK EKSPOR PASIR LAUT",22/10/2024,,,0,0,0,0,https://turnbackhoax.id/2024/10/22/salah-ada-kongkalikong-adik-prabowo-dan-yusril-di-balik-ekspor-pasir-laut,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/10/Klaim-1-678x381.jpg
970,27/02/2025,Penjemputan Yudis Anak Yatim Piatu yang Diarak Warga Akibat Mencuri Pisang,SALAH,Twitter,"penjemputan yudis anak yatim, yang diarak warga, karna mencuri#beritaviral #malingpisang #pati @Beritaindonesia_",27/02/2025,,,0,0,0,0,https://turnbackhoax.id/2025/02/27/salah-penjemputan-yudis-anak-yatim-piatu-yang-diarak-warga-akibat-mencuri-pisang,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/02/WhatsApp-Image-2025-02-27-at-09.35.58-678x381.jpeg
971,14/06/2024,“Jadi odgj karena kecanduan game onlen”,SALAH,Twitter,"“Ooo..Tuhan….Jangan sampai menimpa di keluarga kita. Yuk Awasi adek, anak, ponakan, saudara demi masa depan mereka 🙏”",14/06/2024,,,0,0,0,0,https://turnbackhoax.id/2024/06/14/salah-jadi-odgj-karena-kecanduan-game-onlen,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/06/ce-X-odgj-03-678x381.png
972,19/04/2025,Tautan “New Gebyar Program Bank BCA Tahun 2025”,SALAH,Twitter,"Uang Tunai Sebesar Rp.150jt
5 Unit BMW 520i M Sport
. 20 Unit Hyundai Creta Alpha
. 50 Unit Vespa Primavera
. 75 Unit iPhone 16 Pro Max
1.000 Tabungan Emas @Rp5 Juta
Khusus Nasabah Bank BCA
Mobile BCA
Daftar Sekarang (GRATIS)…”",19/04/2025,,,0,0,0,0,https://turnbackhoax.id/2025/04/19/penipuan-tautan-new-gebyar-program-bank-bca-tahun-2025,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/04/HEADER-Light-Background-7-678x381.png
973,04/11/2025,Presiden Prabowo Berencana Jadikan Titiek Soeharto Sebagai Ketua DPR RI,SALAH,Twitter,"“Presiden Prabowo berencana jadikan Titiek Soeharto sebagai ketua DPR RI
Langkah ini diambil Presiden Prabowo agar RUU Perampasan aset disahkan untuk membasmi para koruptor yang suka bermain di lembaga pemerintahan dan yang suka maling uang rakyat”",04/11/2025,,,0,0,0,0,https://turnbackhoax.id/2025/11/04/salah-presiden-prabowo-berencana-jadikan-titiek-soeharto-sebagai-ketua-dpr-ri,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/11/image-2-678x381.png
974,11/08/2025,FIFA Ungkap Kecurangan Timnas Vietnam di Final Lawan Indonesia,SALAH,Twitter,"“Seharusnya pemain vietnam kartu merah bukan kartu kuning
SKANDAL AFF DIBONGKAR FIFA
PRESIDEN FIFA TEMUKAN KECURANGAN USAI INDONESIA KALAH MELAWAN VIETNAM”",11/08/2025,,,0,0,0,0,https://turnbackhoax.id/2025/08/11/salah-fifa-ungkap-kecurangan-timnas-vietnam-di-final-lawan-indonesia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/08/HEADER-Dark-Background-8-678x381.png
975,12/06/2025,Penegasan Nadiem Makarim Berbagi Uang Pengadaan Laptop dengan Jokowi,SALAH,Twitter,“Nadim Makarim Tegaskan uang pengadaan laptop sebesar 11 Triliun Bagi Dua sama Pak Jokowi Gibran saksinya di Solo”,12/06/2025,,,0,0,0,0,https://turnbackhoax.id/2025/06/12/salah-penegasan-nadiem-makarim-berbagi-uang-pengadaan-laptop-dengan-jokowi,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/06/nadiem-tempo-Fabricated-HEADER-678x381.png
976,30/06/2025,Tautan Pendaftaran Loker Bidang Pertanian di Australia,SALAH,Twitter,"“LOKER AUSTRALIA TERBUKA SECARA RESMI
Pekerjaan ke Australi
legal, Resmi
Packing buah, packing sayuran
Batas usia 25 dan 52 diterima
Dapat gaji 12 juta perminggu,
Dapat jatah makan 2x sehari
Visa dan mess sudah disediakan
Tersedia dana talang sistem potong gaji 1 bulan 7 juta
Selengkapnya klik link di bio”",30/06/2025,,,0,0,0,0,https://turnbackhoax.id/2025/06/30/penipuan-tautan-pendaftaran-loker-bidang-pertanian-di-australia,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/06/image-1-678x381.png
977,19/12/2024,Elon Musk Mau Luncurkan Ponsel “Tesla PI Phone”,SALAH,Twitter,"“Elon Musk: ponsel Tesla seharga $299 akan menjadi akhir dari iPhone dan Samsung
Bayangkan telepon yang harganya hanya $299 tetapi menawarkan konektivitas internet global melalui satelit, mengisi daya sendiri dengan sinar matahari, dan mengontrol mobil, rumah, dan lainnya dengan lancar. Kedengaranya terlalu bagus untuk menjadi kenyataan bukan? Serahkan saja pada Elon Dan Tesla untuk mewujudkannya dengan Tesla PI Phone. Tanggal peluncuran semakin dekat.
Eropa & USA Only “",19/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/19/salah-elon-musk-mau-luncurkan-ponsel-tesla-pi-phone,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/Hoax-elon-musk-e1734591720495-678x381.jpg
978,26/06/2025,Indonesia akan Turun Salju pada 2026,SALAH,Twitter,INDONESIA DIPERIRAKAN BERSALJU PADA 2026,26/06/2025,,,0,0,0,0,https://turnbackhoax.id/2025/06/26/salah-indonesia-akan-turun-salju-pada-2026,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/06/HEADER-Light-Background-10-678x381.png
979,23/01/2025,Bobby Nasution Didiskualifikasi di Pilkada Sumatera Utara,SALAH,Twitter,"BOBY DI DISKUALIFIKASI ? ‪@OPINI_RAKYAT‬
BREAKING NEWS.!
BOBY DI DISKUALIFIKASI?
TERBUKTI CURANG GUNAKAN PARCOK",23/01/2025,,,0,0,0,0,https://turnbackhoax.id/2025/01/23/salah-bobby-nasution-didiskualifikasi-di-pilkada-sumatera-utara,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/01/6.-Bobby-678x381.jpg
980,04/11/2025,Mandi Setelah Makan Picu Asam Urat pada Anak,SALAH,Twitter,"“Kayanya ini dulu ajaran orangtua juga. Orangtua emang ga jelasin kenapa nya, tapi ga boleh mandi abis makan
Stop Kebiasaan Mandiin Anak Setelah Makan! Anak 7 Tahun Dilarikan ke Rumah Sakit Usai Dimandikan Ibunya! Dokter Temukan Tanda Asam Urat Yang Sudah Menjalar ke Ginjal”",04/11/2025,,,0,0,0,0,https://turnbackhoax.id/2025/11/04/salah-mandi-setelah-makan-picu-asam-urat-pada-anak,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/11/HEADER-Dark-Background-678x381.png
981,28/10/2025,Video “Banjir Bandang di Bandung 15 Oktober 2025”,SALAH,Twitter,“banjir Bandang di Bandung hari ini”,28/10/2025,,,0,0,0,0,https://turnbackhoax.id/2025/10/28/salah-video-banjir-bandang-di-bandung-15-oktober-2025,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/10/image-117-678x381.png
982,10/03/2025,Video “Guru Jelaskan Gravitasi Adalah Hoaks”,SALAH,Twitter,"“Di dalam video ketiga ini, yang membahas tentang konsep gravitasi yang dianggap ‘palsu’ alias tidak nyata, seorang guru di luar negeri berusaha meyakinkan para muridnya bahwa gravitasi bumi sebenarnya tidak ada. Untuk mendukung klaim ini, mereka menggunakan sebuah eksperimen yang tampak tak lazim. Dalam eksperimen ini, seorang murid ditunjukkan bisa berdiri di sebuah tembok tinggi hanya dengan satu tangan yang memegang salah satu kaki mereka. Menurut sang guru, bumi tidak memiliki medan magnet, sedangkan tembok memiliki medan magnet, yang seharusnya menjelaskan fenomena tersebut. Hal yang menarik adalah posisi tangan guru tersebut memegang murid tersebut tidak berada pada titik keseimbangan, melainkan hanya di salah satu kakinya. Topik semacam ini, yang melibatkan penjelasan fisika lanjutan tentang gravitasi, biasanya dijelaskan di bangku kuliahan, terutama di fakultas fisika di Indonesia, tetapi di luar negeri, konsep-konsep menantang dan kontroversial ini sudah mulai diajarkan di tingkat yang lebih rendah.”",10/03/2025,,,0,0,0,0,https://turnbackhoax.id/2025/03/10/salah-video-guru-jelaskan-gravitasi-adalah-hoaks,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/03/HEADER-Light-Background-2-1-678x381.png
983,24/12/2024,Citra Buruk Jokowi Bikin Parpol Tutup Pintu,SALAH,Twitter,"JOKOWI DITOLAK ?? CITRA BURUK BIKIN JOKOWI SULIT DITERIMA PARTAI LAIN
BREAKING NEWS
CITRA JOKOWI BURUK
SOSOK INI SEBUT PARPOL TUTUP PINTU TOLAK JOKOWI?",24/12/2024,,,0,0,0,0,https://turnbackhoax.id/2024/12/24/salah-citra-buruk-jokowi-bikin-parpol-tutup-pintu,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/12/6.-Citra-JKW-678x381.jpg
984,10/02/2025,Prabowo Pecat Menteri KKP Sakti Wahyu Trenggono,SALAH,Twitter,"“GEGER DI KABINET! SAKTI TRENGGONO DIPECAT MENDADAK! PRABOWO PANGGIL SUSI PUDJIASTUTI KEMBALI?!”
“SUSI MASUK KABINET!! SAKTI TRENGGONO DIPECAT MENDADAK?”",10/02/2025,,,0,0,0,0,https://turnbackhoax.id/2025/02/10/salah-prabowo-pecat-menteri-kkp-sakti-wahyu-trenggono,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/02/header-Prabowo-Pecat-Sakti-Trenggono-678x381.png
985,20/11/2024,Mamah Dedeh Mau Kasih Bantuan Rp35 Juta,SALAH,TikTok,"“Assalamualaikum, halo saya Dede Rosida atau sering dipanggil mamah dedeh, saya sudah Haji 33 kali perkenalkan ini adalah akun tiktok pertama saya untuk kamu jika menemukan postingan ini selamat karena saya akan membagikan bantuan 35 juta bagi yang ketahuan, follow dan share VT ini. Ini bukan kebetulan mungkin sudah rezeki kamu.”",20/11/2024,,,0,0,0,0,https://turnbackhoax.id/2024/11/20/penipuan-mamah-dedeh-mau-kasih-bantuan-rp35-juta,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2024/11/mamah-dedeh-bagikan-uang-678x381.png
986,30/06/2025,Mayoritas Pasien Kanker Paru-paru Wanita Disebabkan Asap Dapur,SALAH,Twitter,"“Lebih dari 80% wanita dengan kanker paru ternyata tidak pernah merokok! Penelitian menunjukkan penyebab utamanya adalah asap masakan (cooking fume) dari proses menggoreng dan menumis, terutama di dapur yang kurang ventilasi. Untuk menjaga kesehatan, pastikan ventilasi saat memasak dan lakukan pemeriksaan paru-paru dengan CT scan dosis rendah secara rutin. (Sumber: Komedi.com, artikel 6 Februari 2023)”",30/06/2025,,,0,0,0,0,https://turnbackhoax.id/2025/06/30/salah-mayoritas-pasien-kanker-paru-paru-wanita-disebabkan-asap-dapur,,https://turnbackhoax.id/,https://turnbackhoax.id/wp-content/uploads/2025/06/header-asap-dapur-sebab-kanker-paru-678x381.png
